id,name,host_total_listings_count,neighbourhood_group_cleansed,accommodates,price,has_availability,availability_365
1037381812272983861,(Apartamento) Original en Barcelona,468.0,Sarrià-Sant Gervasi,4,90.0,t,269
1037496464158570928,Habitación con baño privado,4.0,Eixample,1,60.0,t,87
1044974781917123949,Apartamento Barcelona centro,1.0,Sants-Montjuïc,5,,t,11
1044991655538867866,R0436- Hab. luminosa en l'Eixample,482.0,Eixample,2,34.0,t,122
1045071822339749802,Tiny house in the center of Barcelona,24.0,Ciutat Vella,2,167.0,t,237
1045093479700785292,ar GroupFlat 2 nice apartments in El Born Old Town,417.0,Ciutat Vella,8,,t,362
1045402594904083851,Anton's Downtown Apartment,1.0,Eixample,5,379.0,t,163
1045435779789935448,"Poolside Duplex, Gràcia,  10 guests",49.0,Sarrià-Sant Gervasi,10,295.0,t,331
1045473737158480598,Cala - 2 bedrooms in Eixample Exquerra,769.0,Eixample,3,139.0,t,205
1045479945487285016,Apartment with sea views next to the beach of Mar,11.0,Sant Martí,4,135.0,t,329
1037801761348286627,Apartamento compartido.,3.0,Horta-Guinardó,5,,,0
1037817665734439707,Estudio en Ático al pie de Park Güell,4.0,Gràcia,1,33.0,t,87
1038253539642153955,Céntrico piso modernista,1.0,Eixample,4,239.0,t,141
1038263559234826170,Bright 2-bedroom apt.Barceloneta,1.0,Ciutat Vella,4,128.0,t,88
1038324409538834390,plaza españa estudio con balcon,2.0,Sants-Montjuïc,4,129.0,t,77
1038394582198863996,Two-bedroom apartment located by Sagrada Familia,49.0,Eixample,4,180.0,t,68
1038422127139783477,Hermosa habitación en Sagrada Familia,1.0,Eixample,2,,t,0
1045482129867116725,Super view top floor no elevator cosy flat in born,11.0,Ciutat Vella,2,142.0,t,130
1045555135225481713,"Lovely flat in great location Barcelona, two room",9.0,Ciutat Vella,5,,t,0
1045726465282295195,Hermoso apartamento equipado,1.0,Horta-Guinardó,4,68.0,t,340
1045733098507716968,"Alohause | Stylish room with TV, desk & closet",48.0,Ciutat Vella,1,18.0,t,151
1046288558865626356,Private bedroom for 2 in a shared apartment,8.0,Eixample,2,58.0,t,158
1046327876859904438,Private room for 3 in a shared apartment,8.0,Gràcia,3,93.0,t,348
1046328636515948896,Private room for 2 in a shared flat,8.0,Eixample,2,44.0,t,345
1046328648765163458,Private room with 2 beds in a shared apartment,8.0,Eixample,2,53.0,t,327
1046349023651123519,Peace and local life in the heart of Gracia,76.0,Gràcia,4,149.0,t,320
1046573276402635539,doble con baño privado y terraza,8.0,Sants-Montjuïc,2,133.0,t,5
1038910530516812963,Elegant and Spacious Apt. Close to Paseo San Juan,51.0,Eixample,4,110.0,t,219
1038992051337459481,Luxurious Passeig de Gràcia/P.Catalunya 7th floor,3.0,Eixample,4,247.0,t,308
1039011550794722477,Habitación confortable en Sants,20.0,Eixample,1,38.0,t,197
1039076720131441272,Single Room Barcelona MUN1750006,206.0,Eixample,1,28.0,t,169
1039149922756990237,3.1 Cozy Apart in excellent location,11.0,Sants-Montjuïc,2,50.0,t,34
1046854952628031055,Loft next to Santa Maria del Mar,1.0,Ciutat Vella,2,209.0,t,347
1046940680510992725,43APAR1010 - Super Centric Apartment in Barcelona,157.0,Sants-Montjuïc,3,46.0,t,296
1046976183916834102,NEW Modern 2BR Oasis Nr Poble Nou,22.0,Sant Martí,3,,t,0
1047018623757507504,Chic 3-bedroom Apt. with Balcony in Les Corts,37.0,Les Corts,4,87.0,t,79
1047027482051554716,Comfy single room+balcony+workspace. 5min LaRambla,3.0,Ciutat Vella,1,66.0,t,70
1047037253311076517,Bonito apartamento cerca de Arco de Triunfo,139.0,Eixample,4,200.0,t,207
1047209545876615704,roc Acomodis Great 4 bed 2 bath Apartment Eixample,417.0,Eixample,7,332.0,t,269
1039180509338421359,hpsf 4 bedroom Acomodis with 2 bathrooms 8 people,417.0,Eixample,8,595.0,t,271
1039252903224981066,Piso para estudiantes de 4 habitaciones,43.0,Sants-Montjuïc,6,100.0,t,243
1039618810131006061,Alohause | Cálida Hab con Baño Priv y desk | Sants,48.0,Sants-Montjuïc,1,27.0,t,34
1039713781136345051,Turo Park,165.0,Les Corts,5,,t,27
1039838146786499211,Homenfun Barcelona Guinardó Hospital Sant Pau,52.0,Horta-Guinardó,4,147.0,t,152
1039877026253581298,Serralada - 4 bedrooms and terrace in Sant Gervasi,769.0,Sarrià-Sant Gervasi,6,181.0,t,193
1039888280672757879,Habitación super amplia en el centro de barcelona,2.0,Ciutat Vella,2,36.0,t,269
1039904781892147431,Acogedora habitación priv. Forum,4.0,Sant Martí,2,37.0,t,270
1039906619894271821,roc Great 6 bedrooms 4 bathr Groupflat L'Eixample,417.0,Eixample,13,664.0,t,262
1040361055388880157,Acogedor apartamento de diseño en Gracia,1.0,Gràcia,2,108.0,t,148
1040408560960754443,Acogedora habitación ind fórum,4.0,Sant Martí,1,30.0,t,246
1047508223336897729,Valencia Room,11.0,Ciutat Vella,1,25.0,t,343
1047572074094324015,New 3 Bed + 2 Bath Near Famous Ramblas by Boqueria,6.0,Ciutat Vella,3,90.0,t,33
1047607060289656014,Habitación con mucha luz en zona centrica,1.0,Gràcia,1,70.0,t,214
1047743837616037456,bvj Renovated apartment with sea view Barceloneta,417.0,Ciutat Vella,2,,t,365
1047839930065785368,Bonita y luminosa habitacion,33.0,Ciutat Vella,1,30.0,t,239
1047857828218716446,"Very central cozy, Barca flat",1.0,Ciutat Vella,2,37.0,t,362
1047885598949141390,Eixample Chic and Fashion,115.0,Eixample,2,139.0,t,157
1047907595647899780,Nice cozy 2 double bedroom near Park Güell,5.0,Sarrià-Sant Gervasi,4,,t,0
1048260463887841093,Sweett | Charming 2BR Apt. in the City Centre,241.0,Gràcia,4,273.0,t,178
1040479492141368911,"Blueground | La Dreta de l'Eixample, furnished",140.0,Eixample,3,163.0,t,8
1040554834961060135,Lovely 2 bedrooms flat,153.0,Eixample,3,65.0,t,261
1040686332689891934,Tour Point,3.0,Sants-Montjuïc,2,56.0,t,11
1048265604717547798,Sweett | Welcoming 2BR Apt in the City Centre,241.0,Gràcia,4,270.0,t,150
1048351721190153856,"1- Habitación, baño privado + 31 días. Buena zona.",5.0,Les Corts,2,35.0,t,234
1048529101240174178,4 personas BCN centro,7.0,Ciutat Vella,4,100.0,t,222
1048533346575999739,3 personas BCN centro,7.0,Ciutat Vella,3,74.0,t,226
1048575183915957121,Two bedroom flat excellent area,153.0,Eixample,3,67.0,t,251
1049039217591150444,Beautiful central with garden,2.0,Gràcia,6,200.0,t,358
1049070261503883016,Emporda - 2 bedrooms in Eixample Esquerra,769.0,Eixample,4,174.0,t,57
1049100781015641419,Spacious and comfortable close to Camp Nou *Bcn*,331.0,Sants-Montjuïc,4,83.0,t,200
1049145864662110119,Priorat - 4 bedrooms and office in Sant Gervasi,769.0,Sarrià-Sant Gervasi,8,397.0,t,222
1041158034051182109,"NIX - Grande suite ""Dahlia"" dans lieu unique",5.0,Ciutat Vella,3,160.0,t,250
1041274088185457381,Habitación Bcn cerca del centro!,1.0,Sant Martí,2,45.0,t,258
1041284814573973328,112TT75AP24 · Hermoso apartamento Gracia,139.0,Gràcia,4,170.0,t,137
1041291267186289650,very nice house in the center of barcelona,4.0,Gràcia,6,265.0,t,111
1049162666259906087,Precioso Estudio en Barcelona *Bcn* E04,331.0,Eixample,3,120.0,t,235
1049163782978393602,Stylish City Apt. 7 min walk -> Plaça España,33.0,Sants-Montjuïc,3,81.0,t,356
1049174696674816003,Precioso Loft en Barcelona *Bcn* C03,331.0,Eixample,3,120.0,t,240
1049240227893165479,"Blueground | Galvany, doorman & private terrace",140.0,Sarrià-Sant Gervasi,6,197.0,t,116
1049254614246820554,Premium Student Studio in Beachfront District,8.0,Sant Martí,2,,t,0
1049335218390746302,Close to Passeig de Gracia with private bathroom,6.0,Eixample,2,125.0,t,57
1049340491207952948,Ventura Plaja Piso de 4 habitaciones y 2 baños,43.0,Sants-Montjuïc,6,100.0,t,229
1049741599839792126,Double bed (private bathroom),4.0,Sarrià-Sant Gervasi,2,,t,42
1041310369334368333,Habitacion cerca de la Rambla,1.0,Ciutat Vella,2,84.0,t,84
1041321632143860839,Large 3BR quiet&very central,1.0,Ciutat Vella,5,90.0,t,139
1041390189672608490,Luxury apartment in Barcelona´s Rambla.,17.0,Ciutat Vella,4,145.0,t,245
1041407857834575887,Double bedroom for couples - Sol,5.0,Horta-Guinardó,2,53.0,t,364
1041417555764592767,"Elegance and Comfort. Center, Pool, A/C, Wi-fi 402",21.0,Eixample,5,323.0,t,39
1041795728778235309,"Comfort and style! Center, POOL, A/C, Wi-fi 403",21.0,Eixample,2,218.0,t,39
1041850782586171306,"Style and charm! Center, POOL, A/C, Wi-fi 103",21.0,Eixample,2,200.0,t,30
1041865893909416856,Piso luminoso con 3 dormitorios,1.0,Sant Martí,5,60.0,t,336
1049796210745190323,roc Great 12 bedrooms 6 bathr Groupflat L'Eixample,417.0,Eixample,16,946.0,t,267
1049965448805940145,Modern and cozy apartment Borne,31.0,Ciutat Vella,2,91.0,t,86
1049970743631239515,Estudio al lado de la playa/ centro,14.0,Ciutat Vella,2,99.0,t,0
1049987811643921017,Canet - 1 bedroom in Ciutat Vella,769.0,Ciutat Vella,3,133.0,t,243
1050005620396906303,Apartamento céntrico,1.0,Sants-Montjuïc,2,40.0,t,39
1050046422476969867,Beautiful penthouse,2.0,Ciutat Vella,3,118.0,t,278
1050065286495777248,Habitación en diagonal mar,1.0,Sant Martí,2,120.0,t,263
1050091669761288040,32ROS1063 - Brand New 1BR Flat in Paralel,157.0,Sants-Montjuïc,3,58.0,t,105
1050387751617157763,A 15 min de Sagrada Família,8.0,Horta-Guinardó,4,54.0,t,353
1041891331416267223,Bonito piso cerca Plaza Catalunya,2.0,Ciutat Vella,6,187.0,t,44
1042002618810922779,Unforgettable days and total comfort in the center,76.0,Eixample,5,194.0,t,305
1042483673994626244,Bright Apartment: Ferry Terminal & Las Ramblas,75.0,Sants-Montjuïc,2,97.0,t,329
1042489489753484898,Casa Lavander,75.0,Sants-Montjuïc,10,389.0,t,300
1042555181208811272,Double bed & 2 optional single (shared bathroom),4.0,Sarrià-Sant Gervasi,4,,t,42
1042556437170345572,Zona 22@ Y UPF. Estudiantes y nomadas digitales,5.0,Sant Martí,1,24.0,,183
1042600883095164181,1 Habitación Doble Exterior junto F. C. Barcelona,3.0,Les Corts,2,65.0,t,57
1042632020133552408,Amazing room in the center,2.0,Ciutat Vella,2,103.0,t,114
1042640193822690845,Private Room in Poblenou,1.0,Sant Martí,2,46.0,t,89
1042854254545038349,Port Vell double Room,12.0,Ciutat Vella,2,,t,232
1042856821127175366,Room 5,12.0,Ciutat Vella,2,,t,214
1050433458933324269,Studio en el Ravall,4.0,Ciutat Vella,2,109.0,t,50
1050484394201799461,Alojamiento hogareño Barcelonés,2.0,Sant Andreu,2,45.0,t,45
1050530496760580025,"Lightly, quiet, and central apartment with balcony",56.0,Sarrià-Sant Gervasi,2,148.0,t,4
1050588384575101794,Dúplex con terraza en Borne,30.0,Ciutat Vella,2,41.0,t,50
1050615478852382771,MarBarcelona Suites Berlin 02,18.0,Sants-Montjuïc,1,,t,35
1050628012596083565,MarBarcelona Suites Berlin 03,18.0,Sants-Montjuïc,1,33.0,t,91
1050637339120980897,MarBarcelona Suites Berlin 04,18.0,Sants-Montjuïc,2,,t,32
1050644510498976632,MarBarcelona Suites Berlin 05,18.0,Sants-Montjuïc,2,,t,8
1050680262149421518,Poble Sec area City center,17.0,Sants-Montjuïc,4,177.0,t,311
1050720738807908367,Carla Penthouse Terrace,111.0,Horta-Guinardó,4,200.0,t,150
1042858824686200751,Port vell LARGE Room,12.0,Ciutat Vella,2,,t,307
1043320225587807245,Port vell amazing views,12.0,Ciutat Vella,2,,t,309
1043459574637578017,Lovely apartment with big private terrace,55.0,Sarrià-Sant Gervasi,2,187.0,t,331
1050742516239364630,A 15 minutos del centro,3.0,Horta-Guinardó,1,33.0,t,100
1050783694993540684,Spacious Room Plaza Catalunya,22.0,Ciutat Vella,3,126.0,t,160
1050831336708720501,ABAL1065- Azotea exclusiva del centro de la ciudad,157.0,Eixample,4,115.0,t,281
1050853123513689183,Alojamiento hogareño 1,2.0,Sant Andreu,1,39.0,t,45
1050898702829760116,Comfy and Bright 2-Bed flat in front the metro,2.0,Sant Martí,4,143.0,t,1
1050954045598722949,Stunning Apartment in Sants,354.0,Sants-Montjuïc,4,155.0,t,289
1050954547569461230,Lovely home with terrace near Sagrada Familia,1.0,Sant Martí,4,206.0,t,0
1051166196543766622,1 Double Bed in Montbau,6.0,Horta-Guinardó,2,,t,0
1051168434312883282,"Akira Flats, Sagrada Familia 1",39.0,Sant Martí,5,227.0,t,70
1043958532369278281,Hermoso Sobreático en Barcelona,3.0,Eixample,3,164.0,t,17
1043962660132365659,Bright room Barcelona SAR0030004,206.0,Gràcia,1,,t,176
1043980484757862393,mir Great 3 bedroom apartment 2 bathrooms Eixample,417.0,Eixample,5,349.0,t,270
1051338207146039925,roc Great 14 bedrooms 8 bathrooms GroupFlat,417.0,Eixample,16,1329.0,t,269
1051341261454884266,Exterior Sunny Room,22.0,Ciutat Vella,3,121.0,t,140
1051342393367885779,Cadi - 1 bedroom apartment in Sant Gervasi,769.0,Sarrià-Sant Gervasi,3,120.0,t,186
1051370127781624656,Bright apt with amazing views,4.0,Nou Barris,6,214.0,t,13
1051381939510840597,Morell - 3 bedroom and office in Eixample Esquerra,769.0,Eixample,6,154.0,t,225
1051389055033236390,Lujoso apartamento luminoso,16.0,Sant Martí,5,245.0,t,174
1051450743136618070,Bright apartment in City Center,30.0,Ciutat Vella,3,62.0,t,47
1051531777878912235,22ROS1064- New & Bright2BR apt in Poble Sec,157.0,Sants-Montjuïc,4,58.0,t,292
1044007225494643188,"3- Habitación, baño privado + 31 días. Buena zona.",5.0,Les Corts,2,35.0,t,195
1044047228278493890,Bcn - Poble Nou,46.0,Sant Martí,3,166.0,t,314
1044066261066890202,mir Groupflat 2 nice flats 6 bedrooms 4 bathrooms,417.0,Eixample,12,847.0,t,270
1044122774475915783,AB Poble Sec,258.0,Sants-Montjuïc,3,127.0,t,338
1044140985956628968,Bel appartement au centre de Barcelone,2.0,Ciutat Vella,4,64.0,t,158
1044148232075526216,Habitación al lado de la Rambla,2.0,Ciutat Vella,2,97.0,t,77
1044174584517550733,Cozy studio renovated in Gracia,20.0,Gràcia,2,65.0,t,63
1044179014454001905,2 Rooms (together) 2 Double bed (shared bathroom),4.0,Sarrià-Sant Gervasi,4,,t,42
1051580451768373735,Bright room with private bathroom,4.0,Eixample,2,126.0,t,63
1051583947135127494,Cozy room with private bathroom,4.0,Eixample,2,136.0,t,54
1051587243070394615,Habitación doble con balcón,11.0,Ciutat Vella,2,48.0,t,310
1051722287904574359,R0007- Hab. amueblada en El Eixample,482.0,Eixample,1,25.0,t,217
1051982254824308738,Magnificent views. 3 bedrooms. Terrace,6.0,Horta-Guinardó,5,110.0,t,235
1052015806050883878,Super Centric Studio in Sagrada Familia Area,1.0,Eixample,2,85.0,t,59
1052059237727382593,Charming Apartment in Eixample,354.0,Eixample,3,188.0,t,331
1052151733272384580,Poblet - 2 bedrooms apartment in Poblenou,769.0,Sant Martí,4,136.0,t,320
1052181783721227192,Exterior Room * Plaza Catalunya * La Rambla,22.0,Ciutat Vella,3,120.0,t,143
1044205548949824922,Piso de 3 habitaciones en Barcelona,46.0,Sants-Montjuïc,4,80.0,t,122
1044315565613783402,"Luxury and style! Center, POOL, A/C, Wi-fi 201",21.0,Eixample,8,465.0,t,33
1044358609238859599,ROOM - Elegante y moderna habitación,20.0,Sant Andreu,2,,t,295
1044367309661558944,ROOM - Moderna habitación exterior,20.0,Sant Andreu,1,38.0,t,340
1044431017411503857,Peaceful and bright flat Pobelnou,1.0,Sant Martí,2,160.0,t,70
1044646082136958347,Room Ria - Private room in Sagrada Familia,164.0,Eixample,2,51.0,t,309
1044647968840757001,Room Cabo - Private room in Sagrada Familia,164.0,Eixample,2,48.0,t,309
1052234471680498926,Apartament acollidor i assolellat al Forum,4.0,Sant Martí,4,139.0,t,323
1052240263726352514,44POC1062 - Studio newly decorated in Poble Sec,157.0,Sants-Montjuïc,4,46.0,t,325
1052258949971589061,Habitación doble en centro-Ramblas/AC,7.0,Ciutat Vella,2,,t,60
1052292289970410628,Habitación grande Centro-Ramblas/baño privado/AC,7.0,Ciutat Vella,4,,t,61
1052343534252082090,vl Great 6 bedroom groupflat next city center,417.0,Eixample,10,736.0,t,265
1052539043727336359,Bright & Cozy Flat In Downtown,1.0,Eixample,4,100.0,t,264
1052697702287059533,Poblenou beach long stays,117.0,Sant Martí,4,82.0,t,142
1052761970191046037,Lujoso LOFT en Sagrada Familia,16.0,Sant Martí,2,204.0,t,155
1054302451504926884,Apt. totalmente equipado zona alta de Barcelona,2.0,Sarrià-Sant Gervasi,2,60.0,t,277
1054325988329079020,"2 rooms, bath and living room - close to Cathedral",3.0,Ciutat Vella,2,,t,55
1054574437240428640,Bonito Apartamento en Barcelona,32.0,Sant Andreu,3,150.0,t,270
1055048091062153296,Carla Terrace Penthouse,91.0,Horta-Guinardó,4,200.0,t,150
1055072896298069856,Room in center/AC,6.0,Ciutat Vella,2,,t,0
1055078055706680699,Habitación en centro/AC,2.0,Ciutat Vella,2,74.0,t,53
1055083462740180333,Charming triplex with terrace in Gracia 2B-2B,1.0,Gràcia,4,220.0,t,300
1055169686002346295,Amplia habitación,1.0,Sant Martí,2,60.0,t,8
1055583756343924802,Sunny Cozy Apartment in Poblenou,21.0,Sant Martí,2,65.0,t,53
1055593886222720267,Charming Townhouse with terrace 15min from center,2.0,Sant Andreu,6,100.0,t,340
1052864767126322059,Cozy Doble room near the sea,3.0,Ciutat Vella,2,79.0,t,9
1052868199761505011,vl Great 3 bedroom flat 1 bathroom next old town,417.0,Eixample,5,347.0,t,270
1052895543698364056,Suites4days Cozy Ploblesec Apartment,96.0,Sants-Montjuïc,5,155.0,t,125
1052929024903296279,Cozy triple room near the sea and downtown,3.0,Ciutat Vella,3,80.0,t,6
1053346376392724291,Piso para estudiantes,43.0,Sants-Montjuïc,8,100.0,t,229
1054157107009198461,"FV653 Seaview & Beach 1 min, 2 bedroom, workspaces",21.0,Ciutat Vella,3,79.0,t,318
1054176257889891428,Private Terrace: One Bedroom Apartment in Gràcia,49.0,Gràcia,4,85.0,t,159
1063002467854925775,Large Apartment in El Raval,14.0,Ciutat Vella,5,134.0,t,234
1063028158635853784,Renovated 2/bd w/ beautiful Catalan architecture,1.0,Sarrià-Sant Gervasi,3,100.0,t,254
1055593944012111132,Habitación doble exterior con baño privado,2.0,Sant Andreu,1,27.0,t,245
1055644008246541897,Un hogar en barcelona,3.0,Sant Andreu,1,24.0,t,153
1055651144213378215,Fantástico piso con terraza,15.0,Ciutat Vella,2,51.0,t,154
1055657123351032610,Fantástica casita con terrazas,15.0,Ciutat Vella,4,,t,0
1055670235103150282,Apartamento en el centro,2.0,Ciutat Vella,4,161.0,t,181
1055745294487651453,"Single Student Studio, Pool and Gym Included",8.0,Sant Martí,1,50.0,t,340
1056349547639371013,Siglo XX- Nuevo apartamento para 3,10.0,Horta-Guinardó,3,60.0,t,180
1056432441705716285,R0101- Hab. amueblada en Sants-Montjuic,482.0,Sants-Montjuïc,1,22.0,t,236
1063144697366983708,Apartamento junto al Parque Güell,1.0,Horta-Guinardó,3,,t,0
1063150547706188679,"Cosy, lightful flat with terrace",1.0,Sants-Montjuïc,2,63.0,t,230
1063175549066249479,Espaciosa habitación-5 min de playa Levante,5.0,Sant Martí,1,39.0,t,64
1063511932804662421,Pool Luxury 2 Terraces Apartment,2.0,Sants-Montjuïc,4,120.0,t,363
1063517232449382303,Sweett | Ethnic Eixample,241.0,Eixample,4,268.0,t,185
1063534066357675534,Beach Barcelona,1.0,Ciutat Vella,2,,,358
1063564949550621880,Chic Room in Central Barcelona,3.0,Eixample,2,100.0,t,268
1063616042205090411,008 Room in the center barceloneta,98.0,Ciutat Vella,2,45.0,t,59
1063770670377229521,Port Vell double RoomD,20.0,Ciutat Vella,2,,t,235
1063836130267603392,wonderful bedroom,19.0,Eixample,2,63.0,t,11
1063865744557247641,Lovely apartament in the centre,2.0,Sants-Montjuïc,4,88.0,t,269
1056439878971682996,1 bedroom port vell apartment,5.0,Ciutat Vella,3,130.0,t,309
1056455230336828404,Double bed & 1 optional single (private bathroom),4.0,Gràcia,3,130.0,t,42
1056466266703764287,R0107- Hab. luminosa con ventana en Gervasi,482.0,Sarrià-Sant Gervasi,1,25.0,t,137
1056496810244192789,R0108- Hab. amueblada en Sant Gervasi,482.0,Sarrià-Sant Gervasi,1,23.0,t,152
1056508060914365758,R0109- Hab. con ventana en Sant Gervasi,482.0,Sarrià-Sant Gervasi,1,25.0,t,162
1056527369930490022,R0110- Hab. amueblada en Sant Gervasi,482.0,Sarrià-Sant Gervasi,1,23.0,t,94
1056549571210903203,Ático junto a la Sagrada Familia,16.0,Sant Martí,2,194.0,t,155
1056565111130645896,"2- Habitación, baño privado + 31 días. buena zona.",5.0,Les Corts,2,35.0,t,269
1056576950771904794,R0008- Hab. amueblada en Eixample,482.0,Eixample,1,,t,0
1056956000892822023,Habitacion Acogedora en forum,2.0,Sant Martí,1,38.0,t,314
1056991077889911901,La rêverie,7.0,Ciutat Vella,2,60.0,t,25
1064249385901400984,Comfortable apartment near Arc de Triomf,139.0,Eixample,4,195.0,t,215
1064254263788633705,Habitación luminosa con balcón,11.0,Ciutat Vella,1,32.0,t,224
1064258852284036283,Apartment 2 bedrooms-2 bathrooms Paseo de Gracia,10.0,Eixample,4,476.0,t,220
1064280619767582262,Autèntic Monumental 11,21.0,Eixample,8,129.0,t,300
1064283065914033088,Piso con encanto en Gracia,1.0,Gràcia,3,85.0,t,332
1064289751279789702,Apartamento cerca de la playa en Poblenou,3.0,Sant Martí,4,210.0,t,341
1064309482831375108,Cozy 2BR apartment in El Born neighborhood,12.0,Ciutat Vella,4,89.0,t,225
1064327649481305140,Habitacion doble,11.0,Ciutat Vella,2,36.0,t,203
1064331371122853929,"Alohause | Amplia hab con TV, desk y baño privado",48.0,Ciutat Vella,1,27.0,t,159
1057041833493542204,Olala Aqua Apartment,286.0,Sant Martí,8,402.0,t,325
1057091347062485757,2 bedrooms Port Vell apartment,5.0,Ciutat Vella,4,170.0,t,340
1057092766149039072,Sant Gervasi Apt Monthly Rentals,49.0,Sarrià-Sant Gervasi,2,178.0,t,357
1057160853445303329,Huge 4bed 4bath in Eixample!,39.0,Eixample,10,423.0,t,314
1057178869844030741,"Sunset Retreat: Pool terrace, 8 guests.",49.0,Eixample,8,295.0,t,335
1064339161113939706,Cozy central 2 bedrooms apt (M10),82.0,Ciutat Vella,4,72.0,t,4
1064489110707914107,"lovely room in ""eixample""",19.0,Eixample,2,53.0,t,15
1064496683352584608,Lovely Suite in share flat,19.0,Eixample,2,67.0,t,37
1064545947105997166,Piso de 4 habitaciones y 1 baño,43.0,Eixample,5,98.0,t,171
1064556906934232445,圣家堂单人间,5.0,Sant Martí,1,23.0,t,30
1064582612806013751,Room for one,28.0,Ciutat Vella,1,52.0,t,70
1064586184894390930,Room for 3 private bathroom outside/AC,28.0,Ciutat Vella,3,107.0,t,81
1064588199303595322,Room for 1,28.0,Ciutat Vella,1,48.0,t,76
1064594728222204236,Room for two,28.0,Ciutat Vella,2,78.0,t,72
1064598190299656566,Habitación individual,28.0,Ciutat Vella,1,49.0,t,78
1057276000189507305,Sunny and Super Location in Eixample next SagradaF,16.0,Eixample,4,,t,4
1057306837962711492,Cozy double room in Poble Sec by Juan Carlos,1.0,Sants-Montjuïc,1,28.0,t,179
1057383263043727875,R0382- Hab. con ventana en Eixample,482.0,Eixample,1,29.0,t,227
1057396773436890693,R0443- Hab. amueblada en El Putxet Sant Gervasi,482.0,Sarrià-Sant Gervasi,1,,t,153
1057413647862834318,R0134- Hab. con balcon en Poble Sec,482.0,Sants-Montjuïc,1,,t,185
1057428125798789696,R0140- Hab. con balcon en Poble Sec,482.0,Sants-Montjuïc,1,,t,246
1064600115893611718,Habitación para uno centro,28.0,Ciutat Vella,1,47.0,t,77
1064807415681778054,R0450- Hab. con balcon en El Gòtic,482.0,Ciutat Vella,1,33.0,t,153
1064810209891510848,Encantador estudio en Barcelona,1.0,Eixample,2,119.0,t,84
1064812864932117445,R0451- Hab. espaciosa con balcon en El Gòtic,482.0,Ciutat Vella,1,31.0,t,152
1064818019824268988,R0452- Hab. con balcon en El Gòtic,482.0,Ciutat Vella,1,,t,123
1064821790675838179,R0453- Hab. amueblada en El Gòtic,482.0,Ciutat Vella,1,,t,246
1064883477318214120,Newly refurbished modern flat,1.0,Ciutat Vella,2,70.0,t,248
1065012155302259629,Cozy apartment nearly Sagrada Familia VI,139.0,Sant Martí,6,204.0,t,148
1065135343538409218,Tossa - 2 bedroom and terrace in Eixample Esquerra,769.0,Eixample,4,241.0,t,32
1057777056867419667,"Very bright apartment in Gracia, Barcelona",5.0,Gràcia,2,52.0,t,268
1057798613690701824,Habitación Maragall,4.0,Horta-Guinardó,1,18.0,t,245
1057815094877292379,Antic Barça & Barcelona,1.0,Sants-Montjuïc,6,142.0,t,327
1057872365074485039,Tranquilo y céntrico,2.0,Sants-Montjuïc,1,60.0,t,246
1057919247998528181,R0421- Hab. con ventana en Eixample,482.0,Eixample,1,,t,0
1057986311799067658,R0440- Hab. espaciosa en El Putxet Sant Gervasi,482.0,Sarrià-Sant Gervasi,1,,t,153
1065155242248589457,roc Great 3 bedroom 1 bathr. Apartment L'Eixample,417.0,Eixample,5,332.0,t,269
1065348408187271377,Espectacular Loft en Barcelona,8.0,Les Corts,4,,t,16
1065422325867497833,SMF3A2R1- Hab. luminosa en Poble Sec,482.0,Ciutat Vella,1,30.0,t,214
1065545331992222260,R0446- Hab. amueblada en Gràcia Nova,482.0,Gràcia,1,27.0,t,122
1065549272419607391,R0447- Hab. acogedora con ventana en Gràcia Nova,482.0,Gràcia,1,28.0,t,153
1065552640525877616,R0448- Hab. amueblada con ventana en Gràcia Nova,482.0,Gràcia,1,29.0,t,44
1065556655007961431,R0449- Hab. amueblada con ventana en Gràcia Nova,482.0,Gràcia,1,29.0,t,268
1065743258983020252,Alohause | Acogedora | Escritorio | Sants,48.0,Sants-Montjuïc,1,23.0,t,52
1065751573868396394,Serennia Comfort 1 - 4 bedrooms,1.0,Eixample,9,459.0,t,88
1058001363875742455,R0119- Hab. con balcon en Poble Sec,482.0,Sants-Montjuïc,1,,t,154
1058013607745905139,R0376- Hab. con balcon,482.0,Eixample,1,,t,123
1058025687840751381,R0003- Hab. amueblada en Eixample,482.0,Eixample,1,25.0,t,194
1058039037403588973,R0131- Hab. con ventana en Poble Sec,482.0,Sants-Montjuïc,1,,t,185
1059325830500683262,Cozy & Chill on the Beach,2.0,Ciutat Vella,2,120.0,t,89
1059362564959064143,100room in the center plaza cataluña,98.0,Ciutat Vella,2,49.0,t,13
1059511048187489392,"Cosy room, Barcelona Center",6.0,Eixample,1,35.0,t,138
1065779323474295332,habitación independiente,1.0,Gràcia,1,57.0,t,117
1065884551928352986,Elegant Sagrada Família View Apartment,75.0,Eixample,3,117.0,t,336
1065960640690912948,Autèntic Carmel - Àtic terrassa,21.0,Horta-Guinardó,5,99.0,t,200
1066439844257198477,Sunny Double room with balcony,83.0,Gràcia,1,44.0,t,154
1066452249103753160,Cozy single room,83.0,Ciutat Vella,1,,t,269
1066457291814708328,1 Bedroom with Terrace and Community Pool,15.0,Eixample,2,180.0,t,221
1066522089751902732,"Private terrace, 3 bedrooms, Eixample",56.0,Eixample,5,284.0,t,339
1066544293473222955,Elegance and wood notes in top location,76.0,Eixample,5,146.0,t,250
